message_id,txn_id,customer_id,scam_scenario,sms_text,call_transcript
MSG-0201,TXN-SCAM-0201,5119,Lottery / Prize Scam,"CONGRATULATIONS! You won ₹25,00,000 in the International Mega Draw. Pay ₹25,000 processing tax to claim reward.","Congratulations ma'am! You are our lucky grand winner. Just transfer the government customs clearance fee of ₹25,000 to PAY-6320 and ₹25 Lakhs will be credited to your account within 10 minutes."
MSG-0202,TXN-SCAM-0202,5016,Fake Bank Officer Call,SECURITY ALERT: Your bank account is under unauthorized access. Call 1800-SAFE-BANK immediately to prevent asset lock.,"Hello, I am Officer Sharma from National Bank Security. We detected a suspicious login from Russia on your account. To protect your money, you must immediately transfer your funds to our temporary safe vault account PAY-6350. Do not hang up or contact anyone."
MSG-0203,TXN-SCAM-0203,10331,Bogus Investment Scheme,Exclusive Offer: Double your savings in 7 days with AI Quantum Trading. Wire initial deposit now to reserve slot.,"Sir, this is Apex Crypto Wealth. If you transfer ₹50,000 today to PAY-6410, our AI bot guarantees 250% return by Friday. Hundreds of users are already withdrawing profits."
MSG-0204,TXN-SCAM-0204,2034,Deepfake Executive Wire Call,CONFIDENTIAL: Execute M&A deposit wire immediately per CEO direct memo.,"This is Chief Executive Officer David. We are closing a secret acquisition today. Wire ₹300,000 immediately to PAY-6400. Do not mention this to colleagues until press release."
MSG-0205,TXN-SCAM-0205,4166,Fake Bank Officer Call,SECURITY ALERT: Your bank account is under unauthorized access. Call 1800-SAFE-BANK immediately to prevent asset lock.,"Hello, I am Officer Sharma from National Bank Security. We detected a suspicious login from Russia on your account. To protect your money, you must immediately transfer your funds to our temporary safe vault account PAY-6350. Do not hang up or contact anyone."
MSG-0206,TXN-SCAM-0206,2943,Phishing SMS / KYC Freeze,URGENT: Your KYC status expired today. Your account will be frozen in 2 hours. Click http://bank-kyc-verify.com to complete verification and update payee.,
MSG-0207,TXN-SCAM-0207,7984,Relative in Distress Call,We have your family member. Send money now or face consequences.,"Listen carefully! We have your son in custody. If you want him back safe, transfer ₹200,000 to PAY-6370 within 30 minutes. Do not call the police or hang up!"
MSG-0208,TXN-SCAM-0208,9288,Fake Bank Officer Call,SECURITY ALERT: Your bank account is under unauthorized access. Call 1800-SAFE-BANK immediately to prevent asset lock.,"Hello, I am Officer Sharma from National Bank Security. We detected a suspicious login from Russia on your account. To protect your money, you must immediately transfer your funds to our temporary safe vault account PAY-6350. Do not hang up or contact anyone."
MSG-0209,TXN-SCAM-0209,2637,Fake Law Enforcement Coercion,LEGAL NOTICE: High Court warrant issued against your Aadhaar/SSN for money laundering. Contact Inspector Verma immediately.,"This is Inspector Verma from Crime Branch. Your name is linked to a seized cartel account. You must deposit ₹150,000 to government court escrow PAY-6380 for audit before 5 PM to avoid instant arrest."
MSG-0210,TXN-SCAM-0210,6811,Relative in Distress Call,We have your family member. Send money now or face consequences.,"Listen carefully! We have your son in custody. If you want him back safe, transfer ₹200,000 to PAY-6370 within 30 minutes. Do not call the police or hang up!"
MSG-0211,TXN-SCAM-0211,4619,Malicious QR Code Scam,"Municipal Tax Department: You have a tax refund of ₹12,500 pending. Scan QR code and approve transfer to claim.",
MSG-0212,TXN-SCAM-0212,10690,Relative in Distress Call,We have your family member. Send money now or face consequences.,"Listen carefully! We have your son in custody. If you want him back safe, transfer ₹200,000 to PAY-6370 within 30 minutes. Do not call the police or hang up!"
MSG-0213,TXN-SCAM-0213,8682,Malicious QR Code Scam,"Municipal Tax Department: You have a tax refund of ₹12,500 pending. Scan QR code and approve transfer to claim.",
MSG-0214,TXN-SCAM-0214,6330,Phishing SMS / KYC Freeze,URGENT: Your KYC status expired today. Your account will be frozen in 2 hours. Click http://bank-kyc-verify.com to complete verification and update payee.,
MSG-0215,TXN-SCAM-0215,8515,Friend / Relative in Need Impersonation,"Hey uncle, it's Rahul. I got into an accident in Delhi and need ₹45,000 urgently for hospital deposit. Please send to PAY-6390.","Hi uncle, I lost my wallet and my car broke down. The hospital needs a cash deposit for my friend's treatment right now. Please don't call my parents, just send money to PAY-6390 urgently!"
MSG-0216,TXN-SCAM-0216,7174,Fake Bank Officer Call,SECURITY ALERT: Your bank account is under unauthorized access. Call 1800-SAFE-BANK immediately to prevent asset lock.,"Hello, I am Officer Sharma from National Bank Security. We detected a suspicious login from Russia on your account. To protect your money, you must immediately transfer your funds to our temporary safe vault account PAY-6350. Do not hang up or contact anyone."
MSG-0217,TXN-SCAM-0217,6134,Relative in Distress Call,We have your family member. Send money now or face consequences.,"Listen carefully! We have your son in custody. If you want him back safe, transfer ₹200,000 to PAY-6370 within 30 minutes. Do not call the police or hang up!"
MSG-0218,TXN-SCAM-0218,7392,Tech Support Remote Access Scam,CRITICAL ERROR: Windows Trojan detected! Call Microsoft Support 1800-444-TECH immediately.,"Sir, your computer is broadcasting malware to bank servers. Install AnyDesk and transfer ₹35,000 security patch license fee to PAY-6340 to prevent bank account suspension."
MSG-0219,TXN-SCAM-0219,1020,Malicious QR Code Scam,"Municipal Tax Department: You have a tax refund of ₹12,500 pending. Scan QR code and approve transfer to claim.",
MSG-0220,TXN-SCAM-0220,8050,Lottery / Prize Scam,"CONGRATULATIONS! You won ₹25,00,000 in the International Mega Draw. Pay ₹25,000 processing tax to claim reward.","Congratulations ma'am! You are our lucky grand winner. Just transfer the government customs clearance fee of ₹25,000 to PAY-6320 and ₹25 Lakhs will be credited to your account within 10 minutes."
MSG-0221,TXN-SCAM-0221,2567,Tech Support Remote Access Scam,CRITICAL ERROR: Windows Trojan detected! Call Microsoft Support 1800-444-TECH immediately.,"Sir, your computer is broadcasting malware to bank servers. Install AnyDesk and transfer ₹35,000 security patch license fee to PAY-6340 to prevent bank account suspension."
MSG-0222,TXN-SCAM-0222,2889,Malicious QR Code Scam,"Municipal Tax Department: You have a tax refund of ₹12,500 pending. Scan QR code and approve transfer to claim.",
MSG-0223,TXN-SCAM-0223,10363,Phishing SMS / KYC Freeze,URGENT: Your KYC status expired today. Your account will be frozen in 2 hours. Click http://bank-kyc-verify.com to complete verification and update payee.,
MSG-0224,TXN-SCAM-0224,9732,Relative in Distress Call,We have your family member. Send money now or face consequences.,"Listen carefully! We have your son in custody. If you want him back safe, transfer ₹200,000 to PAY-6370 within 30 minutes. Do not call the police or hang up!"
MSG-0225,TXN-SCAM-0225,4744,Fake Law Enforcement Coercion,LEGAL NOTICE: High Court warrant issued against your Aadhaar/SSN for money laundering. Contact Inspector Verma immediately.,"This is Inspector Verma from Crime Branch. Your name is linked to a seized cartel account. You must deposit ₹150,000 to government court escrow PAY-6380 for audit before 5 PM to avoid instant arrest."
MSG-0226,TXN-SCAM-0226,8572,Malicious QR Code Scam,"Municipal Tax Department: You have a tax refund of ₹12,500 pending. Scan QR code and approve transfer to claim.",
MSG-0227,TXN-SCAM-0227,9824,Lottery / Prize Scam,"CONGRATULATIONS! You won ₹25,00,000 in the International Mega Draw. Pay ₹25,000 processing tax to claim reward.","Congratulations ma'am! You are our lucky grand winner. Just transfer the government customs clearance fee of ₹25,000 to PAY-6320 and ₹25 Lakhs will be credited to your account within 10 minutes."
MSG-0228,TXN-SCAM-0228,1956,Bogus Investment Scheme,Exclusive Offer: Double your savings in 7 days with AI Quantum Trading. Wire initial deposit now to reserve slot.,"Sir, this is Apex Crypto Wealth. If you transfer ₹50,000 today to PAY-6410, our AI bot guarantees 250% return by Friday. Hundreds of users are already withdrawing profits."
MSG-0229,TXN-SCAM-0229,1199,Bogus Investment Scheme,Exclusive Offer: Double your savings in 7 days with AI Quantum Trading. Wire initial deposit now to reserve slot.,"Sir, this is Apex Crypto Wealth. If you transfer ₹50,000 today to PAY-6410, our AI bot guarantees 250% return by Friday. Hundreds of users are already withdrawing profits."
MSG-0230,TXN-SCAM-0230,2426,Malicious QR Code Scam,"Municipal Tax Department: You have a tax refund of ₹12,500 pending. Scan QR code and approve transfer to claim.",
MSG-0231,TXN-SCAM-0231,7636,Lottery / Prize Scam,"CONGRATULATIONS! You won ₹25,00,000 in the International Mega Draw. Pay ₹25,000 processing tax to claim reward.","Congratulations ma'am! You are our lucky grand winner. Just transfer the government customs clearance fee of ₹25,000 to PAY-6320 and ₹25 Lakhs will be credited to your account within 10 minutes."
MSG-0232,TXN-SCAM-0232,3800,Phishing SMS / KYC Freeze,URGENT: Your KYC status expired today. Your account will be frozen in 2 hours. Click http://bank-kyc-verify.com to complete verification and update payee.,
MSG-0233,TXN-SCAM-0233,9760,Fake Bank Officer Call,SECURITY ALERT: Your bank account is under unauthorized access. Call 1800-SAFE-BANK immediately to prevent asset lock.,"Hello, I am Officer Sharma from National Bank Security. We detected a suspicious login from Russia on your account. To protect your money, you must immediately transfer your funds to our temporary safe vault account PAY-6350. Do not hang up or contact anyone."
MSG-0234,TXN-SCAM-0234,8154,Tech Support Remote Access Scam,CRITICAL ERROR: Windows Trojan detected! Call Microsoft Support 1800-444-TECH immediately.,"Sir, your computer is broadcasting malware to bank servers. Install AnyDesk and transfer ₹35,000 security patch license fee to PAY-6340 to prevent bank account suspension."
MSG-0235,TXN-SCAM-0235,9978,Deepfake Executive Wire Call,CONFIDENTIAL: Execute M&A deposit wire immediately per CEO direct memo.,"This is Chief Executive Officer David. We are closing a secret acquisition today. Wire ₹300,000 immediately to PAY-6400. Do not mention this to colleagues until press release."
MSG-0236,TXN-SCAM-0236,2892,Fake Bank Officer Call,SECURITY ALERT: Your bank account is under unauthorized access. Call 1800-SAFE-BANK immediately to prevent asset lock.,"Hello, I am Officer Sharma from National Bank Security. We detected a suspicious login from Russia on your account. To protect your money, you must immediately transfer your funds to our temporary safe vault account PAY-6350. Do not hang up or contact anyone."
MSG-0237,TXN-SCAM-0237,6000,Relative in Distress Call,We have your family member. Send money now or face consequences.,"Listen carefully! We have your son in custody. If you want him back safe, transfer ₹200,000 to PAY-6370 within 30 minutes. Do not call the police or hang up!"
MSG-0238,TXN-SCAM-0238,5302,Bogus Investment Scheme,Exclusive Offer: Double your savings in 7 days with AI Quantum Trading. Wire initial deposit now to reserve slot.,"Sir, this is Apex Crypto Wealth. If you transfer ₹50,000 today to PAY-6410, our AI bot guarantees 250% return by Friday. Hundreds of users are already withdrawing profits."
MSG-0239,TXN-SCAM-0239,9708,Friend / Relative in Need Impersonation,"Hey uncle, it's Rahul. I got into an accident in Delhi and need ₹45,000 urgently for hospital deposit. Please send to PAY-6390.","Hi uncle, I lost my wallet and my car broke down. The hospital needs a cash deposit for my friend's treatment right now. Please don't call my parents, just send money to PAY-6390 urgently!"
MSG-0240,TXN-SCAM-0240,9151,Lottery / Prize Scam,"CONGRATULATIONS! You won ₹25,00,000 in the International Mega Draw. Pay ₹25,000 processing tax to claim reward.","Congratulations ma'am! You are our lucky grand winner. Just transfer the government customs clearance fee of ₹25,000 to PAY-6320 and ₹25 Lakhs will be credited to your account within 10 minutes."
MSG-0241,TXN-SCAM-0241,10014,Tech Support Remote Access Scam,CRITICAL ERROR: Windows Trojan detected! Call Microsoft Support 1800-444-TECH immediately.,"Sir, your computer is broadcasting malware to bank servers. Install AnyDesk and transfer ₹35,000 security patch license fee to PAY-6340 to prevent bank account suspension."
MSG-0242,TXN-SCAM-0242,7860,Relative in Distress Call,We have your family member. Send money now or face consequences.,"Listen carefully! We have your son in custody. If you want him back safe, transfer ₹200,000 to PAY-6370 within 30 minutes. Do not call the police or hang up!"
MSG-0243,TXN-SCAM-0243,6395,Fake Law Enforcement Coercion,LEGAL NOTICE: High Court warrant issued against your Aadhaar/SSN for money laundering. Contact Inspector Verma immediately.,"This is Inspector Verma from Crime Branch. Your name is linked to a seized cartel account. You must deposit ₹150,000 to government court escrow PAY-6380 for audit before 5 PM to avoid instant arrest."
MSG-0244,TXN-SCAM-0244,5959,Fake Law Enforcement Coercion,LEGAL NOTICE: High Court warrant issued against your Aadhaar/SSN for money laundering. Contact Inspector Verma immediately.,"This is Inspector Verma from Crime Branch. Your name is linked to a seized cartel account. You must deposit ₹150,000 to government court escrow PAY-6380 for audit before 5 PM to avoid instant arrest."
MSG-0245,TXN-SCAM-0245,10765,Deepfake Executive Wire Call,CONFIDENTIAL: Execute M&A deposit wire immediately per CEO direct memo.,"This is Chief Executive Officer David. We are closing a secret acquisition today. Wire ₹300,000 immediately to PAY-6400. Do not mention this to colleagues until press release."
MSG-0246,TXN-SCAM-0246,6706,Fake Bank Officer Call,SECURITY ALERT: Your bank account is under unauthorized access. Call 1800-SAFE-BANK immediately to prevent asset lock.,"Hello, I am Officer Sharma from National Bank Security. We detected a suspicious login from Russia on your account. To protect your money, you must immediately transfer your funds to our temporary safe vault account PAY-6350. Do not hang up or contact anyone."
MSG-0247,TXN-SCAM-0247,10354,Fake Law Enforcement Coercion,LEGAL NOTICE: High Court warrant issued against your Aadhaar/SSN for money laundering. Contact Inspector Verma immediately.,"This is Inspector Verma from Crime Branch. Your name is linked to a seized cartel account. You must deposit ₹150,000 to government court escrow PAY-6380 for audit before 5 PM to avoid instant arrest."
MSG-0248,TXN-SCAM-0248,9754,Lottery / Prize Scam,"CONGRATULATIONS! You won ₹25,00,000 in the International Mega Draw. Pay ₹25,000 processing tax to claim reward.","Congratulations ma'am! You are our lucky grand winner. Just transfer the government customs clearance fee of ₹25,000 to PAY-6320 and ₹25 Lakhs will be credited to your account within 10 minutes."
MSG-0249,TXN-SCAM-0249,5006,Bogus Investment Scheme,Exclusive Offer: Double your savings in 7 days with AI Quantum Trading. Wire initial deposit now to reserve slot.,"Sir, this is Apex Crypto Wealth. If you transfer ₹50,000 today to PAY-6410, our AI bot guarantees 250% return by Friday. Hundreds of users are already withdrawing profits."
MSG-0250,TXN-SCAM-0250,8352,Malicious QR Code Scam,"Municipal Tax Department: You have a tax refund of ₹12,500 pending. Scan QR code and approve transfer to claim.",
MSG-0251,TXN-SCAM-0251,4860,Tech Support Remote Access Scam,CRITICAL ERROR: Windows Trojan detected! Call Microsoft Support 1800-444-TECH immediately.,"Sir, your computer is broadcasting malware to bank servers. Install AnyDesk and transfer ₹35,000 security patch license fee to PAY-6340 to prevent bank account suspension."
MSG-0252,TXN-SCAM-0252,1449,Bogus Investment Scheme,Exclusive Offer: Double your savings in 7 days with AI Quantum Trading. Wire initial deposit now to reserve slot.,"Sir, this is Apex Crypto Wealth. If you transfer ₹50,000 today to PAY-6410, our AI bot guarantees 250% return by Friday. Hundreds of users are already withdrawing profits."
MSG-0253,TXN-SCAM-0253,4832,Deepfake Executive Wire Call,CONFIDENTIAL: Execute M&A deposit wire immediately per CEO direct memo.,"This is Chief Executive Officer David. We are closing a secret acquisition today. Wire ₹300,000 immediately to PAY-6400. Do not mention this to colleagues until press release."
MSG-0254,TXN-SCAM-0254,9503,Phishing SMS / KYC Freeze,URGENT: Your KYC status expired today. Your account will be frozen in 2 hours. Click http://bank-kyc-verify.com to complete verification and update payee.,
MSG-0255,TXN-SCAM-0255,10441,Fake Law Enforcement Coercion,LEGAL NOTICE: High Court warrant issued against your Aadhaar/SSN for money laundering. Contact Inspector Verma immediately.,"This is Inspector Verma from Crime Branch. Your name is linked to a seized cartel account. You must deposit ₹150,000 to government court escrow PAY-6380 for audit before 5 PM to avoid instant arrest."
MSG-0256,TXN-SCAM-0256,5058,Friend / Relative in Need Impersonation,"Hey uncle, it's Rahul. I got into an accident in Delhi and need ₹45,000 urgently for hospital deposit. Please send to PAY-6390.","Hi uncle, I lost my wallet and my car broke down. The hospital needs a cash deposit for my friend's treatment right now. Please don't call my parents, just send money to PAY-6390 urgently!"
MSG-0257,TXN-SCAM-0257,8159,Tech Support Remote Access Scam,CRITICAL ERROR: Windows Trojan detected! Call Microsoft Support 1800-444-TECH immediately.,"Sir, your computer is broadcasting malware to bank servers. Install AnyDesk and transfer ₹35,000 security patch license fee to PAY-6340 to prevent bank account suspension."
MSG-0258,TXN-SCAM-0258,9387,Lottery / Prize Scam,"CONGRATULATIONS! You won ₹25,00,000 in the International Mega Draw. Pay ₹25,000 processing tax to claim reward.","Congratulations ma'am! You are our lucky grand winner. Just transfer the government customs clearance fee of ₹25,000 to PAY-6320 and ₹25 Lakhs will be credited to your account within 10 minutes."
MSG-0259,TXN-SCAM-0259,1822,Relative in Distress Call,We have your family member. Send money now or face consequences.,"Listen carefully! We have your son in custody. If you want him back safe, transfer ₹200,000 to PAY-6370 within 30 minutes. Do not call the police or hang up!"
MSG-0260,TXN-SCAM-0260,7576,Lottery / Prize Scam,"CONGRATULATIONS! You won ₹25,00,000 in the International Mega Draw. Pay ₹25,000 processing tax to claim reward.","Congratulations ma'am! You are our lucky grand winner. Just transfer the government customs clearance fee of ₹25,000 to PAY-6320 and ₹25 Lakhs will be credited to your account within 10 minutes."
MSG-0261,TXN-SCAM-0261,4630,Tech Support Remote Access Scam,CRITICAL ERROR: Windows Trojan detected! Call Microsoft Support 1800-444-TECH immediately.,"Sir, your computer is broadcasting malware to bank servers. Install AnyDesk and transfer ₹35,000 security patch license fee to PAY-6340 to prevent bank account suspension."
MSG-0262,TXN-SCAM-0262,4983,Tech Support Remote Access Scam,CRITICAL ERROR: Windows Trojan detected! Call Microsoft Support 1800-444-TECH immediately.,"Sir, your computer is broadcasting malware to bank servers. Install AnyDesk and transfer ₹35,000 security patch license fee to PAY-6340 to prevent bank account suspension."
MSG-0263,TXN-SCAM-0263,4659,Deepfake Executive Wire Call,CONFIDENTIAL: Execute M&A deposit wire immediately per CEO direct memo.,"This is Chief Executive Officer David. We are closing a secret acquisition today. Wire ₹300,000 immediately to PAY-6400. Do not mention this to colleagues until press release."
MSG-0264,TXN-SCAM-0264,6010,Tech Support Remote Access Scam,CRITICAL ERROR: Windows Trojan detected! Call Microsoft Support 1800-444-TECH immediately.,"Sir, your computer is broadcasting malware to bank servers. Install AnyDesk and transfer ₹35,000 security patch license fee to PAY-6340 to prevent bank account suspension."
MSG-0265,TXN-SCAM-0265,9559,Phishing SMS / KYC Freeze,URGENT: Your KYC status expired today. Your account will be frozen in 2 hours. Click http://bank-kyc-verify.com to complete verification and update payee.,
MSG-0266,TXN-SCAM-0266,1768,Deepfake Executive Wire Call,CONFIDENTIAL: Execute M&A deposit wire immediately per CEO direct memo.,"This is Chief Executive Officer David. We are closing a secret acquisition today. Wire ₹300,000 immediately to PAY-6400. Do not mention this to colleagues until press release."
MSG-0267,TXN-SCAM-0267,6755,Friend / Relative in Need Impersonation,"Hey uncle, it's Rahul. I got into an accident in Delhi and need ₹45,000 urgently for hospital deposit. Please send to PAY-6390.","Hi uncle, I lost my wallet and my car broke down. The hospital needs a cash deposit for my friend's treatment right now. Please don't call my parents, just send money to PAY-6390 urgently!"
MSG-0268,TXN-SCAM-0268,7992,Phishing SMS / KYC Freeze,URGENT: Your KYC status expired today. Your account will be frozen in 2 hours. Click http://bank-kyc-verify.com to complete verification and update payee.,
MSG-0269,TXN-SCAM-0269,8481,Lottery / Prize Scam,"CONGRATULATIONS! You won ₹25,00,000 in the International Mega Draw. Pay ₹25,000 processing tax to claim reward.","Congratulations ma'am! You are our lucky grand winner. Just transfer the government customs clearance fee of ₹25,000 to PAY-6320 and ₹25 Lakhs will be credited to your account within 10 minutes."
MSG-0270,TXN-SCAM-0270,8029,Malicious QR Code Scam,"Municipal Tax Department: You have a tax refund of ₹12,500 pending. Scan QR code and approve transfer to claim.",
MSG-0271,TXN-SCAM-0271,7348,Tech Support Remote Access Scam,CRITICAL ERROR: Windows Trojan detected! Call Microsoft Support 1800-444-TECH immediately.,"Sir, your computer is broadcasting malware to bank servers. Install AnyDesk and transfer ₹35,000 security patch license fee to PAY-6340 to prevent bank account suspension."
MSG-0272,TXN-SCAM-0272,5881,Friend / Relative in Need Impersonation,"Hey uncle, it's Rahul. I got into an accident in Delhi and need ₹45,000 urgently for hospital deposit. Please send to PAY-6390.","Hi uncle, I lost my wallet and my car broke down. The hospital needs a cash deposit for my friend's treatment right now. Please don't call my parents, just send money to PAY-6390 urgently!"
MSG-0273,TXN-SCAM-0273,2100,Fake Bank Officer Call,SECURITY ALERT: Your bank account is under unauthorized access. Call 1800-SAFE-BANK immediately to prevent asset lock.,"Hello, I am Officer Sharma from National Bank Security. We detected a suspicious login from Russia on your account. To protect your money, you must immediately transfer your funds to our temporary safe vault account PAY-6350. Do not hang up or contact anyone."
MSG-0274,TXN-SCAM-0274,6611,Fake Bank Officer Call,SECURITY ALERT: Your bank account is under unauthorized access. Call 1800-SAFE-BANK immediately to prevent asset lock.,"Hello, I am Officer Sharma from National Bank Security. We detected a suspicious login from Russia on your account. To protect your money, you must immediately transfer your funds to our temporary safe vault account PAY-6350. Do not hang up or contact anyone."
MSG-0275,TXN-SCAM-0275,7307,Bogus Investment Scheme,Exclusive Offer: Double your savings in 7 days with AI Quantum Trading. Wire initial deposit now to reserve slot.,"Sir, this is Apex Crypto Wealth. If you transfer ₹50,000 today to PAY-6410, our AI bot guarantees 250% return by Friday. Hundreds of users are already withdrawing profits."
MSG-0276,TXN-SCAM-0276,10362,Relative in Distress Call,We have your family member. Send money now or face consequences.,"Listen carefully! We have your son in custody. If you want him back safe, transfer ₹200,000 to PAY-6370 within 30 minutes. Do not call the police or hang up!"
MSG-0277,TXN-SCAM-0277,5253,Malicious QR Code Scam,"Municipal Tax Department: You have a tax refund of ₹12,500 pending. Scan QR code and approve transfer to claim.",
MSG-0278,TXN-SCAM-0278,5786,Deepfake Executive Wire Call,CONFIDENTIAL: Execute M&A deposit wire immediately per CEO direct memo.,"This is Chief Executive Officer David. We are closing a secret acquisition today. Wire ₹300,000 immediately to PAY-6400. Do not mention this to colleagues until press release."
MSG-0279,TXN-SCAM-0279,8450,Lottery / Prize Scam,"CONGRATULATIONS! You won ₹25,00,000 in the International Mega Draw. Pay ₹25,000 processing tax to claim reward.","Congratulations ma'am! You are our lucky grand winner. Just transfer the government customs clearance fee of ₹25,000 to PAY-6320 and ₹25 Lakhs will be credited to your account within 10 minutes."
MSG-0280,TXN-SCAM-0280,1843,Relative in Distress Call,We have your family member. Send money now or face consequences.,"Listen carefully! We have your son in custody. If you want him back safe, transfer ₹200,000 to PAY-6370 within 30 minutes. Do not call the police or hang up!"
MSG-0281,TXN-SCAM-0281,1056,Bogus Investment Scheme,Exclusive Offer: Double your savings in 7 days with AI Quantum Trading. Wire initial deposit now to reserve slot.,"Sir, this is Apex Crypto Wealth. If you transfer ₹50,000 today to PAY-6410, our AI bot guarantees 250% return by Friday. Hundreds of users are already withdrawing profits."
MSG-0282,TXN-SCAM-0282,3622,Tech Support Remote Access Scam,CRITICAL ERROR: Windows Trojan detected! Call Microsoft Support 1800-444-TECH immediately.,"Sir, your computer is broadcasting malware to bank servers. Install AnyDesk and transfer ₹35,000 security patch license fee to PAY-6340 to prevent bank account suspension."
MSG-0283,TXN-SCAM-0283,3967,Phishing SMS / KYC Freeze,URGENT: Your KYC status expired today. Your account will be frozen in 2 hours. Click http://bank-kyc-verify.com to complete verification and update payee.,
MSG-0284,TXN-SCAM-0284,10747,Fake Bank Officer Call,SECURITY ALERT: Your bank account is under unauthorized access. Call 1800-SAFE-BANK immediately to prevent asset lock.,"Hello, I am Officer Sharma from National Bank Security. We detected a suspicious login from Russia on your account. To protect your money, you must immediately transfer your funds to our temporary safe vault account PAY-6350. Do not hang up or contact anyone."
MSG-0285,TXN-SCAM-0285,6359,Fake Law Enforcement Coercion,LEGAL NOTICE: High Court warrant issued against your Aadhaar/SSN for money laundering. Contact Inspector Verma immediately.,"This is Inspector Verma from Crime Branch. Your name is linked to a seized cartel account. You must deposit ₹150,000 to government court escrow PAY-6380 for audit before 5 PM to avoid instant arrest."
MSG-0286,TXN-SCAM-0286,6809,Fake Law Enforcement Coercion,LEGAL NOTICE: High Court warrant issued against your Aadhaar/SSN for money laundering. Contact Inspector Verma immediately.,"This is Inspector Verma from Crime Branch. Your name is linked to a seized cartel account. You must deposit ₹150,000 to government court escrow PAY-6380 for audit before 5 PM to avoid instant arrest."
MSG-0287,TXN-SCAM-0287,7834,Relative in Distress Call,We have your family member. Send money now or face consequences.,"Listen carefully! We have your son in custody. If you want him back safe, transfer ₹200,000 to PAY-6370 within 30 minutes. Do not call the police or hang up!"
MSG-0288,TXN-SCAM-0288,5391,Relative in Distress Call,We have your family member. Send money now or face consequences.,"Listen carefully! We have your son in custody. If you want him back safe, transfer ₹200,000 to PAY-6370 within 30 minutes. Do not call the police or hang up!"
MSG-0289,TXN-SCAM-0289,1765,Deepfake Executive Wire Call,CONFIDENTIAL: Execute M&A deposit wire immediately per CEO direct memo.,"This is Chief Executive Officer David. We are closing a secret acquisition today. Wire ₹300,000 immediately to PAY-6400. Do not mention this to colleagues until press release."
MSG-0290,TXN-SCAM-0290,1632,Lottery / Prize Scam,"CONGRATULATIONS! You won ₹25,00,000 in the International Mega Draw. Pay ₹25,000 processing tax to claim reward.","Congratulations ma'am! You are our lucky grand winner. Just transfer the government customs clearance fee of ₹25,000 to PAY-6320 and ₹25 Lakhs will be credited to your account within 10 minutes."
MSG-0291,TXN-SCAM-0291,1432,Lottery / Prize Scam,"CONGRATULATIONS! You won ₹25,00,000 in the International Mega Draw. Pay ₹25,000 processing tax to claim reward.","Congratulations ma'am! You are our lucky grand winner. Just transfer the government customs clearance fee of ₹25,000 to PAY-6320 and ₹25 Lakhs will be credited to your account within 10 minutes."
MSG-0292,TXN-SCAM-0292,8100,Fake Bank Officer Call,SECURITY ALERT: Your bank account is under unauthorized access. Call 1800-SAFE-BANK immediately to prevent asset lock.,"Hello, I am Officer Sharma from National Bank Security. We detected a suspicious login from Russia on your account. To protect your money, you must immediately transfer your funds to our temporary safe vault account PAY-6350. Do not hang up or contact anyone."
MSG-0293,TXN-SCAM-0293,3776,Relative in Distress Call,We have your family member. Send money now or face consequences.,"Listen carefully! We have your son in custody. If you want him back safe, transfer ₹200,000 to PAY-6370 within 30 minutes. Do not call the police or hang up!"
MSG-0294,TXN-SCAM-0294,5281,Fake Bank Officer Call,SECURITY ALERT: Your bank account is under unauthorized access. Call 1800-SAFE-BANK immediately to prevent asset lock.,"Hello, I am Officer Sharma from National Bank Security. We detected a suspicious login from Russia on your account. To protect your money, you must immediately transfer your funds to our temporary safe vault account PAY-6350. Do not hang up or contact anyone."
MSG-0295,TXN-SCAM-0295,3780,Fake Law Enforcement Coercion,LEGAL NOTICE: High Court warrant issued against your Aadhaar/SSN for money laundering. Contact Inspector Verma immediately.,"This is Inspector Verma from Crime Branch. Your name is linked to a seized cartel account. You must deposit ₹150,000 to government court escrow PAY-6380 for audit before 5 PM to avoid instant arrest."
MSG-0296,TXN-SCAM-0296,5960,Deepfake Executive Wire Call,CONFIDENTIAL: Execute M&A deposit wire immediately per CEO direct memo.,"This is Chief Executive Officer David. We are closing a secret acquisition today. Wire ₹300,000 immediately to PAY-6400. Do not mention this to colleagues until press release."
MSG-0297,TXN-SCAM-0297,5864,Deepfake Executive Wire Call,CONFIDENTIAL: Execute M&A deposit wire immediately per CEO direct memo.,"This is Chief Executive Officer David. We are closing a secret acquisition today. Wire ₹300,000 immediately to PAY-6400. Do not mention this to colleagues until press release."
MSG-0298,TXN-SCAM-0298,3784,Tech Support Remote Access Scam,CRITICAL ERROR: Windows Trojan detected! Call Microsoft Support 1800-444-TECH immediately.,"Sir, your computer is broadcasting malware to bank servers. Install AnyDesk and transfer ₹35,000 security patch license fee to PAY-6340 to prevent bank account suspension."
MSG-0299,TXN-SCAM-0299,6684,Fake Bank Officer Call,SECURITY ALERT: Your bank account is under unauthorized access. Call 1800-SAFE-BANK immediately to prevent asset lock.,"Hello, I am Officer Sharma from National Bank Security. We detected a suspicious login from Russia on your account. To protect your money, you must immediately transfer your funds to our temporary safe vault account PAY-6350. Do not hang up or contact anyone."
